,Prioritise using SOC 2 as high or low,17-Jan,17-Feb,17-Mar,17-Apr,17-May,17-Jun,17-Jul,17-Aug,17-Sep,17-Oct,17-Nov,17-Dec,18-Jan,18-Feb,18-Mar,18-Apr,18-May,18-Jun,18-Jul,18-Aug,18-Sep,18-Oct,18-Nov,18-Dec,19-Jan,19-Feb,19-Mar,19-Apr,19-May,19-Jun,19-Jul,19-Aug,19-Sep,19-Oct,19-Nov,19-Dec,20-Jan,20-Feb,20-Mar,20-Apr,20-May,20-Jun,20-Jul,20-Aug,20-Sep,20-Oct,20-Nov,20-Dec,21-Jan,21-Feb,21-Mar,21-Apr,21-May,21-Jun,21-Jul,21-Aug,21-Sep,21-Oct,21-Nov,21-Dec,22-Jan,22-Feb,22-Mar,22-Apr,22-May,22-Jun,22-Jul,22-Aug,22-Sep,22-Oct,22-Nov,22-Dec,23-Jan,23-Feb,23-Mar,23-Apr,23-May,23-Jun,23-Jul,23-Aug,23-Sep,23-Oct,23-Nov,23-Dec,24-Jan,24-Feb,24-Mar,24-Apr,24-May,24-Jun,24-Jul,24-Aug
19-Feb,-0.01618753520507082,0.9919674828560979,0.9932186769123612,0.9917672590615096,0.9910647420030614,0.9891221037841011,0.9843027831682883,0.9871280488215858,0.9885654403600291,0.9903792109366648,0.9921228920967596,0.9929027983355697,0.9934569298938979,0.9971035041598489,0.9967106025008504,0.9967116185026388,0.9960974610655813,0.9950227092107912,0.9937795447602071,0.994298722079473,0.9902284266076627,0.9868531443495591,0.9898945719679052,0.9944914945347914,0.9958735449619688,0.9978171332738195,1.0,0.9984896339292542,0.997800909119072,0.9911591438908818,0.9889078427868365,0.9939729567687057,0.9953015858191481,0.9934891477062855,0.9899741004408095,0.9919076079618818,0.9896986198646536,0.9950663771940877,0.9932568267259683,0.989152180439807,0.9333759857404758,0.8946874169470637,0.9259543663934446,0.9427205994385874,0.9255656091795895,0.9336612242504561,0.9258521043774236,0.9530169417354519,0.9496610005874163,0.962188143645788,0.9704439633876771,0.9743266587447743,0.957978901189858,0.9661292556270583,0.9664720828737904,0.968188072603078,0.9593126272236765,0.9465109717780351,0.9568206048191693,0.9526923509913112,0.9735785774041632,0.9724921466739123,0.9833731039840553,0.9771275888632169,0.9684145839823373,0.9795086216517046,0.9759052517418105,0.9720534062312749,0.9653440585729322,0.9525799221957323,0.9499639354670877,0.9570524441923913,0.963887805341858,0.9583599177853003,0.9763670687932867,0.9593351549553327,0.9461800081224824,0.9476906262583961,0.9454259474796949,0.947831023133819,0.9440880928845163,0.9302283120989869,0.9532172804475898,0.9406498068126288,0.9547800215721117,0.9357693617671774,0.9258305122741844,0.9080626657073987,0.8818744953500244,0.8649998226800935,0.8597495283837873,0.8573202155080627,0.851810633377014
19-Mar,-0.015736857137571683,0.9900430909556232,0.9917567118838732,0.9895843831219009,0.9891549909252855,0.9879004937991608,0.9839988862333684,0.9848363921271469,0.9851820996697649,0.9887340718132391,0.9902169919564215,0.9918890300617745,0.9918067008057764,0.9967384219910098,0.9963123144270057,0.996983481516639,0.9955494535719542,0.9946654354213117,0.993821870902326,0.991930980485304,0.9868882674201708,0.9859159526048541,0.9898814513836723,0.9950135966433981,0.9958694935959789,0.9970554543144234,0.9984896339292542,1.0,0.9975648336974394,0.9927426135597069,0.9893411044755943,0.9926127425829877,0.9931695424839441,0.9921855901393842,0.9896885530496464,0.9917788302104841,0.9895417202771974,0.994753395763935,0.9925635537278389,0.9898581633581007,0.9396943840796923,0.9042156289012022,0.9326601993610195,0.947535394805455,0.9276920728265188,0.9363138791217275,0.9291425530022775,0.9557074828981321,0.9525105984458238,0.9626829102894057,0.9710718451082083,0.973395594920655,0.9572868024960045,0.9664784439112947,0.9670897742121232,0.9680315532690177,0.957802787097781,0.9458519116902118,0.9571354009711562,0.9536587906059546,0.9730728835602833,0.9721708320556585,0.9822975858475407,0.9773314838450496,0.9690541753828303,0.9794674605571246,0.9762377255718043,0.9717158388431918,0.9637164196681965,0.9529998529995132,0.9508089764630563,0.9591725243183173,0.9656279058915149,0.9604166392013919,0.978068722929495,0.9624222597570636,0.9497286943143217,0.9515349679205319,0.9483667023273175,0.9499447914842132,0.9449742056007732,0.933425450179728,0.9560846111515627,0.9446301306550081,0.9592196191041037,0.939446693515605,0.9312042511805658,0.9145087930961849,0.8885252043806318,0.8727818017232609,0.8671439552869641,0.8624906647662983,0.8555682986179051
19-Apr,-0.01957271061401704,0.9939501755902121,0.9956150546016224,0.9947052883759466,0.9949323601519043,0.993926966166254,0.9887232360402627,0.9892780094164243,0.9898737923567867,0.992559928114343,0.9937081516237682,0.9952071420701496,0.9943037291837697,0.9979767495246434,0.9964597478721076,0.9973978502266944,0.9969814947048965,0.9965798142706157,0.9965375405120523,0.9951649864420062,0.9899556553577561,0.9887362969422901,0.9929399942280658,0.9956923234889775,0.9972274519055906,0.9973125112887401,0.997800909119072,0.9975648336974394,1.0,0.9944708128651571,0.9911138673291302,0.9947044753022628,0.9957725703616009,0.9943795783415849,0.9929760811606259,0.9943438391268785,0.9925723644901749,0.9966318590940549,0.9962853333651144,0.9905544754902977,0.936886876084556,0.8992167433594277,0.9298156779639265,0.9477176494437897,0.9314719724318093,0.9409419937795139,0.933540090153543,0.9588693214649144,0.9543728240689754,0.9625238100082969,0.9719797615283561,0.9781931583019812,0.963864937556724,0.9732928275184792,0.9740455655438258,0.9744848821164079,0.9665610747606413,0.9546451726851042,0.9642687521088383,0.9606208634338657,0.9781791412873306,0.9779427831942004,0.986260630696749,0.9821899612204289,0.9749911045409463,0.9844711062609864,0.9815502444760171,0.9770603570074542,0.9705954399429775,0.9596561748050821,0.9573060095497152,0.9629958381913211,0.9694813389515902,0.9651711073304183,0.9812689790892866,0.9665561774938943,0.9550910211186804,0.9574403615047884,0.9541421258283187,0.9553041195396742,0.9512420274571561,0.9395516606751867,0.9610960297924209,0.9490859469027686,0.9614313009936695,0.9449009488351346,0.9366527004890585,0.9206042625540456,0.8963130303900815,0.8815965171809689,0.8755394088571393,0.8721422546307895,0.867091090101742
19-May,-0.029448176440300917,0.9861508044896578,0.9901821241191822,0.9886326361821213,0.9881299143520491,0.9899395128142073,0.9835633654937616,0.9788094734313062,0.9791493838719219,0.9847147616449964,0.9870785680690679,0.9898157971106057,0.9900643611981633,0.9942906917790458,0.9902976352305004,0.9930446341573057,0.993505759775816,0.9949304389214563,0.9945013002302988,0.9889051609999451,0.9777178053925579,0.980846438922512,0.9855367967743653,0.9881308138432465,0.9926474613182229,0.9911461248369606,0.9911591438908818,0.9927426135597069,0.9944708128651571,1.0,0.9950973366006236,0.9949668919697299,0.9889744041451448,0.9864999299006885,0.9897680385555623,0.9885216241129459,0.9895679604669276,0.9916445745862285,0.9929764603163873,0.9893636797539922,0.9469018062690028,0.9121281741215465,0.9389714756523156,0.9541603615777465,0.935484800820661,0.9461769206567566,0.9413279995670262,0.9661601143326208,0.961437931861684,0.965289442394967,0.9750787125523174,0.9813455955226786,0.9725630111715783,0.9812104467635868,0.9779821876920226,0.9760905325295609,0.964348302827165,0.955302979586972,0.9635600995727114,0.9620279002200858,0.9786984299350896,0.9778710158539927,0.9820792436348715,0.9810912693852376,0.9749256283871179,0.9826593654686729,0.9813851928727474,0.9746754141096281,0.9673219903439777,0.9613522133948363,0.9591083234370993,0.9667869642018803,0.9727210132254485,0.9689801050427664,0.9811516990174662,0.9707198851302882,0.9599995829953792,0.962146610548602,0.958541502157427,0.958223497767491,0.9527971303395584,0.9455981182098547,0.9645088952773297,0.95643537756887,0.9675567082644971,0.9533936232080594,0.9455395040554961,0.9326050998958981,0.9078172825037994,0.8954591546716808,0.8895454402777154,0.8833141008577978,0.87261644350817
19-Jun,-0.02132761137443457,0.9853590804264034,0.9886962538190063,0.9872340177949265,0.9856076215345342,0.9876754052221112,0.9801197756688651,0.9751089546343442,0.9759038355494786,0.9809098049457875,0.9827699738903422,0.9857087134783761,0.9873501694939515,0.9911926185542683,0.9873079011132967,0.9894772155607935,0.989931597260034,0.990584549199916,0.9903199203038179,0.9855534078764371,0.9766578392508736,0.9782396461041888,0.9821087039623805,0.98423982810467,0.9899138088398609,0.9889389545617556,0.9889078427868365,0.9893411044755943,0.9911138673291302,0.9950973366006236,1.0,0.9936695423162303,0.9861714329579933,0.983708575771225,0.9855818839505267,0.9845929235109687,0.9873885616635273,0.988860377646592,0.9902096820948435,0.9854004195804816,0.9420421838660172,0.9040659500052809,0.931458651520589,0.946404850379708,0.9279950294952974,0.9371438732599765,0.9321909025013884,0.9584959634176587,0.9545698461074775,0.9607444885645406,0.970370223245517,0.9763424543956097,0.9672321639424463,0.9743989450733441,0.9687201546369207,0.9678020819004829,0.9552013388230063,0.9465201529727504,0.9552924505215057,0.9535042029577002,0.9721781367683683,0.9711268987347116,0.9761085379412882,0.9732667245285513,0.9660071679748624,0.9753287328649611,0.973957333348931,0.9674449085980386,0.9602781923860053,0.9530823932037501,0.9511316486198979,0.9588983982713402,0.9667949806145694,0.9628197323606906,0.9761735089123454,0.9636222468287968,0.9520943447277588,0.9534788597989519,0.9507595892643215,0.9511461837513923,0.9451293425164584,0.9372815998977736,0.9564790064857291,0.9483135631527125,0.9607878422880863,0.9459987298466063,0.9376351621812979,0.9232586961267251,0.8973238322783128,0.883459602472738,0.8783409656277887,0.8724491898684958,0.8615348740593513
19-Jul,-0.019961435077254713,0.9890514184136955,0.9914837646563393,0.9911025238484726,0.9894795328961288,0.9891976088599936,0.9831555462337709,0.982766872776576,0.9840304424472595,0.9871119412420183,0.9891695088219848,0.990170593943264,0.9909388134641577,0.9942379992870524,0.9905980527408007,0.9922125397365776,0.9938146899257965,0.9949627353540154,0.9938290928396961,0.9921580809042642,0.9853589712346071,0.9845169950507007,0.9871782107086533,0.9885867636808503,0.9940289914864915,0.9943141027253621,0.9939729567687057,0.9926127425829877,0.9947044753022628,0.9949668919697299,0.9936695423162303,1.0,0.994029820135353,0.9903565044771085,0.9914804034628291,0.9898414764378938,0.9902976906662687,0.9920319702525854,0.9934965383971929,0.986862898953284,0.933586800791562,0.891928648871457,0.9247534192847245,0.9448621331316729,0.9294685998348268,0.938592289003383,0.933405205507357,0.9600146206006064,0.9547525074215579,0.9631472788566195,0.9733848214888308,0.9828879898756323,0.9725440249370314,0.9789477001120651,0.9754108472147269,0.9758774378773432,0.9665010428299594,0.9564309795999393,0.9638668156155586,0.9602734635278868,0.9795547138384827,0.9786130024912006,0.9832439901766216,0.9799349691751131,0.9728693617401917,0.9819468622520605,0.980759874320326,0.9759066472684479,0.9709175282947827,0.9618123353111491,0.9581509988778218,0.9637079836601538,0.9699285689753988,0.9667070124186027,0.9795465092397851,0.9656423518171927,0.9556857474458286,0.9567097084303969,0.955788979046208,0.9570286627432888,0.953786343476106,0.9422379437896369,0.9613781201016904,0.9505013829223056,0.9606897863389655,0.9489134138384816,0.9375282066720946,0.9218284451084628,0.8972767236681543,0.8815022469671755,0.8771265942401164,0.8760889556325653,0.8689336554502792
19-Aug,-0.020685956018573676,0.9884659911032614,0.991162027860252,0.9928481463503316,0.9937745454865539,0.9908899429939223,0.9875072343339402,0.9926072429972717,0.9939565570527906,0.9953114878675902,0.994900673567888,0.9947985456909707,0.9919915578043094,0.9945225789682517,0.9927970180191518,0.9938149965761816,0.9946442723989766,0.9934566458370069,0.995220649456706,0.9966221161734191,0.994889894249151,0.9923924488012046,0.9954153426304246,0.995341020663894,0.9963301240029802,0.9961580386589434,0.9953015858191481,0.9931695424839441,0.9957725703616009,0.9889744041451448,0.9861714329579933,0.994029820135353,1.0,0.9971971164486962,0.9951503863123162,0.9958193068170037,0.9927855052782599,0.9948153105805401,0.9943826017791331,0.9846473536995045,0.9280707916769212,0.8874098380801935,0.9237970526065037,0.9459500414397999,0.9343923785908431,0.9431910511261291,0.9340139359133331,0.9576889500369504,0.9503533924487678,0.9585116454935962,0.966934001347188,0.9768038368049915,0.9634796789508744,0.9720236653692741,0.9742131254686967,0.9766112335614183,0.9723746528171034,0.9635820834453339,0.9712326085089681,0.9664676391479692,0.9816729578990638,0.9815925459244798,0.9882275266983128,0.9842368640035152,0.9773596035218207,0.985936721871952,0.9841698316400237,0.9829488034177584,0.9788275549395787,0.968659990651081,0.9662170926295646,0.9684678006915124,0.9719112604865789,0.9683542995813705,0.9828861064351686,0.9694788905595599,0.9596012347417893,0.9599872652754331,0.9591965707856823,0.960733180748252,0.9549583410486568,0.9459892406132253,0.9642786184354699,0.9495777213930023,0.9584531080862112,0.9461858178071575,0.9369426142467916,0.9210244317487498,0.8994542998150188,0.883185608767585,0.8784633114089595,0.8802226368202413,0.8790177571726662
19-Sep,-0.011466349654959825,0.9846958500015622,0.9899877012894251,0.9905756527954334,0.9940381708891376,0.991739487446701,0.9880880617015553,0.9938000399056626,0.9935140710603438,0.9953129468500023,0.9951996276458837,0.9951162287000895,0.992331048695508,0.9933781317467314,0.9934107784012487,0.99392958452433,0.9936419270780527,0.9904651860398808,0.9932671167770049,0.9955880034832544,0.9933647830314934,0.9924968764426593,0.9949058775739757,0.9956958782163996,0.9953270828947983,0.9937845812071459,0.9934891477062855,0.9921855901393842,0.9943795783415849,0.9864999299006885,0.983708575771225,0.9903565044771085,0.9971971164486962,1.0,0.9961350519501954,0.9977691367455289,0.9940694413428168,0.9960746385272264,0.993895220360564,0.9889938295422631,0.9396080932412054,0.9015788049504043,0.9346757260862806,0.9531758559286,0.9424243886286875,0.9517345678421483,0.9404794342267562,0.961879368803522,0.9535675569878441,0.962106503924087,0.9679874536115561,0.9767958424390039,0.96442795464671,0.9728059321176891,0.9749856761119563,0.9783006088786859,0.9721016133870086,0.9617068868530987,0.9722392645720871,0.9683233570843683,0.9812289450391551,0.9805603398155115,0.9900945069607554,0.9857481293090365,0.9784573101057444,0.9865456769929114,0.984608921864025,0.9820964131984744,0.9779755329927096,0.9687295451261655,0.967138716525039,0.971264468465142,0.9754539437778921,0.9697682878501648,0.984136437577234,0.9701769718140052,0.9592283648623806,0.9605091322474529,0.9590333765514951,0.9579778679436171,0.9528578399740278,0.9462375978539681,0.9638737034326155,0.9498442448501456,0.9606600911507511,0.9453817770116382,0.937472654663946,0.9231610768549751,0.901488112412068,0.8861486378978285,0.8822226937056756,0.883474099721911,0.8825233674373626
19-Oct,-0.019116571073456677,0.9820096465146623,0.9888786960658004,0.9906762748745654,0.9926863715552469,0.9927379272758863,0.9902796154122019,0.9925259808793593,0.9922283813935059,0.9946684855831411,0.9923777833877533,0.9927977708526787,0.9898654413048703,0.992159012671777,0.9886210440967657,0.9909965965219937,0.992176056763451,0.9904934806117252,0.9948070393909302,0.9936053053397477,0.9889203969447106,0.9924388632845538,0.9951352119604234,0.9941498309165152,0.9956023623687138,0.9929966470787409,0.9899741004408095,0.9896885530496464,0.9929760811606259,0.9897680385555623,0.9855818839505267,0.9914804034628291,0.9951503863123162,0.9961350519501954,1.0,0.9974323613940715,0.9969277397365064,0.9957609092811632,0.9961471818409549,0.9893822280195462,0.9443339316936137,0.907285547234485,0.9409972243858936,0.9614671801792257,0.9522203761740896,0.961673280903941,0.9533672688258443,0.9719580431449454,0.9633557347445133,0.9645683842056832,0.972232069270874,0.9833175070863647,0.9730650648273957,0.9820544888749615,0.985148337612533,0.9867267708722903,0.9808788716246434,0.9739127656215815,0.9820210610540394,0.9797333685071835,0.9897076107545589,0.9892004417938258,0.9924015156261933,0.9909151536178357,0.9855320437313376,0.9915822528013447,0.9916257012060401,0.9890459949820314,0.9852819524451775,0.9791386555457992,0.9776771572605302,0.9809102440324348,0.9836550389526432,0.981067477605531,0.9896447895486046,0.9804332185405585,0.9734178384381122,0.9745912579884946,0.9735842974280858,0.972075240428709,0.9668703337163317,0.962791395550085,0.9771577512917259,0.9655722350415213,0.9712720682931327,0.9619234908780434,0.9548864686632812,0.9421394837348653,0.9239548815676182,0.9106307181618231,0.9070501003308805,0.9082283386340386,0.9054366915528369
19-Nov,-0.017401341367721788,0.9827953923252661,0.988784046716567,0.9895572118897294,0.9925616986310534,0.9920209234125026,0.9879319863316488,0.9918837438335539,0.9913968318160973,0.9938111680677469,0.9921995771170726,0.99314112097328,0.9905517608285268,0.9928791401702113,0.9908275609004232,0.9927339846395248,0.9923063313528175,0.989744511263079,0.9941673196978857,0.9934514799548644,0.9896384090411026,0.992181813846894,0.9953575179769593,0.9961534666848233,0.9961938377614892,0.9934825117742966,0.9919076079618818,0.9917788302104841,0.9943438391268785,0.9885216241129459,0.9845929235109687,0.9898414764378938,0.9958193068170037,0.9977691367455289,0.9974323613940715,1.0,0.9975470141570327,0.9979385612908761,0.9961977196465559,0.9910205990859162,0.9476213360122163,0.9120915533649856,0.9430518003910795,0.9608797084139337,0.9499058949400375,0.9586625137049825,0.9490065209900124,0.9693852445982383,0.9613558117656616,0.9653057390904822,0.9716566523458896,0.9788779178788098,0.9671795832820693,0.9762543895309379,0.9787314049974624,0.9803370807816245,0.973572176153985,0.9646383583348859,0.9753747138859883,0.9727889554748314,0.9840813495233338,0.9827201937118543,0.9896880906341123,0.9869754367898967,0.9801361298837461,0.9877895188173399,0.9868158229916016,0.9836972753741448,0.9791932147251139,0.9722725713043932,0.9712325470549994,0.9759905406229401,0.9800563395882377,0.9759660988755557,0.9879088152532862,0.9764738314715675,0.9672367809057478,0.9683366600411764,0.9668897865513935,0.9665274229976439,0.9597322914598254,0.9563710810584065,0.9724936193119776,0.9609981280357386,0.9704377980535903,0.956266712638474,0.9496540651231431,0.9359677743742545,0.9159712623899543,0.9016340387919782,0.8975990961715,0.8975098453960656,0.894542475713336
19-Dec,-0.019549148314720877,0.9812727841604659,0.987266871152668,0.9889411522712008,0.9899011581318199,0.9912474318402599,0.9864611382175568,0.9883419224775188,0.9884688175504496,0.9906957649359122,0.9873485710597217,0.9892253265249012,0.9886077558248471,0.9907160541388258,0.986296871420915,0.9888570799514611,0.9894563221840509,0.9873994221940533,0.9925908310939099,0.9896791991496232,0.9859352206173455,0.9899619945530369,0.992847054793827,0.9935525751080077,0.9959201076490919,0.9926403905520486,0.9896986198646536,0.9895417202771974,0.9925723644901749,0.9895679604669276,0.9873885616635273,0.9902976906662687,0.9927855052782599,0.9940694413428168,0.9969277397365064,0.9975470141570327,1.0,0.997614588477314,0.9972450196389164,0.9914777306044062,0.9529918962378878,0.9167916932807063,0.9471121375714073,0.9652620123134602,0.9543640074428997,0.9617557617237382,0.9550667169226122,0.9737857235468066,0.9682289149929315,0.9684667325769692,0.975623659084938,0.9815196327260438,0.9707390590321467,0.9789002627237858,0.979705054501536,0.9811693624170661,0.9727508163471748,0.9643461716817118,0.9753302319072027,0.9739537163613117,0.9853921956875746,0.9832879902115016,0.9878819160663821,0.9856266998771785,0.978889775722601,0.9864534379259269,0.986816135913233,0.9828543640045897,0.9784972886747685,0.9727456583518492,0.9715690340556559,0.9775034301890436,0.9827721029723867,0.9795962474893365,0.9895475105093734,0.979427970875962,0.9714265976607593,0.9717048999738226,0.9709134173744103,0.9721078107467654,0.963970516342677,0.9615794752938333,0.9766572209460416,0.9678423194311189,0.9752215251699397,0.9627713535023045,0.9562503929398242,0.942289775507164,0.9227580943515791,0.9093845609207718,0.9059069709071553,0.9052065631109946,0.8993677186937226
20-Jan,-0.016457458604709797,0.9866819464407848,0.9916044629332645,0.9917236018169814,0.993011107789049,0.9932058227662192,0.9882393848800863,0.990307706948746,0.9902334711841944,0.9925839794100311,0.991377882124577,0.9927995106266352,0.9920957175779215,0.9953142104524157,0.9931208416915914,0.9945633554245661,0.9937908778609188,0.9915080582971862,0.9945675962755072,0.9931362457735027,0.9887077531304858,0.9904130635088974,0.993586929313674,0.9963535291923427,0.9972623824048258,0.9958173450275193,0.9950663771940877,0.994753395763935,0.9966318590940549,0.9916445745862285,0.988860377646592,0.9920319702525854,0.9948153105805401,0.9960746385272264,0.9957609092811632,0.9979385612908761,0.997614588477314,1.0,0.9979189981614294,0.9939228530839319,0.9501616030489424,0.9142708828004007,0.9433039779742776,0.9595680598171534,0.9456730452972735,0.9536810030295305,0.9452105133114158,0.9673185713224225,0.9624843900871043,0.9678284533515549,0.9751353739051937,0.9799815839624331,0.9666128244146922,0.9756399016854657,0.9769019035225063,0.9782178923092057,0.9698410576209016,0.9593095008979998,0.9709633775660742,0.9687108878405603,0.9833115214785099,0.981811520435187,0.9898961355984913,0.9860126170727302,0.9784758337210111,0.9872454943982466,0.9855912842093354,0.9812481431002816,0.9753757218391296,0.9670671122114856,0.9656519779779656,0.9727915960217159,0.9787651065439597,0.9738698700347065,0.9876206970051011,0.9744157709617052,0.963763519969834,0.9654721357885132,0.9634124817990481,0.9636660608202827,0.9581964965822929,0.951268131084412,0.9695084994023103,0.9594277859233072,0.9706913237270149,0.9546270115311503,0.947727711916017,0.9328606637448864,0.9102119324732814,0.8957929762375815,0.8915583941150371,0.8892771391910671,0.8832618249298888
20-Feb,-0.015238771878074412,0.9885635189257533,0.9929003693095428,0.9936156160122845,0.9939126805833355,0.9948230290303296,0.9892968039856735,0.9893293476662602,0.9903337017303935,0.9924646107893083,0.9909469949452412,0.9921816818223586,0.9917525672104156,0.9947684481786494,0.9908350355303773,0.9929425349297695,0.9935905798049305,0.9924709362914321,0.9953487012217974,0.9929135263333585,0.9874734356783632,0.9897594292024802,0.9930705498185208,0.9941526244287332,0.9971792756445839,0.995122201906996,0.9932568267259683,0.9925635537278389,0.9962853333651144,0.9929764603163873,0.9902096820948435,0.9934965383971929,0.9943826017791331,0.993895220360564,0.9961471818409549,0.9961977196465559,0.9972450196389164,0.9979189981614294,1.0,0.9920706996789815,0.9452053667866203,0.9067728320607461,0.9385905676187464,0.9571048186132765,0.9441712261301286,0.9526753018340302,0.946534245519507,0.967982859768307,0.963239114089094,0.9656716566143393,0.9749490876466128,0.9828424622068471,0.971180789599771,0.9801143438685069,0.980676093597425,0.9810192077793327,0.9738062343642503,0.965023734287437,0.9738708671881321,0.9715484404345788,0.9856630828361408,0.9850004088085451,0.9895693460585467,0.9866801464805064,0.9804246814216119,0.988533149308413,0.9873775375177779,0.9830503658386153,0.9781845796145858,0.9704131185567181,0.9686803150214125,0.9732300719275522,0.979569487484157,0.9765392063422934,0.9878962880649751,0.9759991734485511,0.9673360690225916,0.9692443232634187,0.9668347880714355,0.967770509111477,0.9615998442167479,0.9554322987339446,0.9727957156548109,0.9619578101633836,0.9711231732194724,0.9592654847280082,0.9514715890951223,0.9367748760865898,0.9154096873006583,0.90127865338957,0.8965291238613674,0.8948817545392606,0.8890803787369143
20-Mar,-0.02541912598226214,0.9782073094952295,0.9850361313550601,0.981854668808984,0.9846503669403313,0.987693426189718,0.9808353422337157,0.9806454072390238,0.9796668840948985,0.9821211853649698,0.9855827231476116,0.9868543520097564,0.98986550970372,0.9915140587159155,0.9898858504255343,0.9908275163678921,0.9901496888081739,0.9874531647937183,0.9880811030447334,0.9862076378067666,0.9754397038862879,0.9793180864313381,0.981778999429057,0.9877595718590906,0.9904564158934513,0.9884791533177912,0.989152180439807,0.9898581633581007,0.9905544754902977,0.9893636797539922,0.9854004195804816,0.986862898953284,0.9846473536995045,0.9889938295422631,0.9893822280195462,0.9910205990859162,0.9914777306044062,0.9939228530839319,0.9920706996789815,1.0,0.9659993574662588,0.934677706805845,0.9576839144893088,0.9683166354732115,0.9529458158286658,0.9599271238801816,0.9550640096595446,0.9746470537543807,0.9706536165527654,0.9784438945943313,0.9826836527069684,0.9830982655843226,0.9727693416761057,0.9781342519105016,0.9767246420518116,0.9769903636994594,0.9626794111866275,0.9485944855167207,0.9622565896999044,0.9620090493275272,0.9777408436920545,0.9748146460616753,0.9847657128587787,0.9806041714243579,0.9732759075715225,0.9817688313680025,0.979391193676864,0.9712452982772093,0.964910677905587,0.9573351950604565,0.955421609101125,0.9664244686001768,0.9760608618280546,0.9675351733919229,0.9800153675508417,0.9664498214277454,0.9541916325505546,0.9564063438963339,0.9532890856876364,0.951755503188395,0.9500804419682826,0.9414832985443944,0.9606992450407776,0.9537036230474836,0.9677313527135157,0.9470259035580019,0.9388017057024318,0.9251722989100738,0.9003999214187124,0.8870637569262873,0.8833872547130318,0.8785501871599071,0.8693203399670435
20-Apr,-0.04883366904342674,0.9123337907401111,0.9269710002426942,0.9214814556892389,0.927665712722959,0.936003155378543,0.9259267609236207,0.9229528850827765,0.9181786077649803,0.9240653672481937,0.9293600432807521,0.9369539028133691,0.9418113674781203,0.9406299516631434,0.9358403017445179,0.9370573514198921,0.9368786740428549,0.93054796256435,0.937705056440152,0.930775012631844,0.9110271115433088,0.929535385555431,0.9309521895372105,0.942254949186659,0.9441030723746276,0.9355801963961164,0.9333759857404758,0.9396943840796923,0.936886876084556,0.9469018062690028,0.9420421838660172,0.933586800791562,0.9280707916769212,0.9396080932412054,0.9443339316936137,0.9476213360122163,0.9529918962378878,0.9501616030489424,0.9452053667866203,0.9659993574662588,1.0,0.9905046210934957,0.989711677501693,0.9825608455547898,0.9632786596133903,0.9676934817949369,0.9646380984231993,0.9731140151733066,0.9738958602741989,0.9694449740087254,0.9636025634957551,0.9469976554442529,0.9452874168569602,0.9452531163992614,0.940336168263021,0.9401267323012399,0.9128515328792252,0.9037655939917393,0.9256285463736006,0.9354884641098363,0.9428606914306554,0.9317807248058798,0.9404408915785855,0.9416721449628965,0.9357728637351794,0.9369415262940257,0.9411424158318483,0.929151213322244,0.9206974438468605,0.9275299722754404,0.9270923371813125,0.9507674843528001,0.9616242906336506,0.9497270026865338,0.9542361157908645,0.9469975393659179,0.9334262737504007,0.9326082390850051,0.9318172659934031,0.9279922761424862,0.9228892696166479,0.9309186321866494,0.9396117587341729,0.9473277665769922,0.9642590021801353,0.9376254475673055,0.9357042440666358,0.9298841694133743,0.9088601290490618,0.8983209408642525,0.9001136851159779,0.8870839060781275,0.8662135842868948
20-May,-0.06647231419731806,0.8665066815553822,0.8839911164106755,0.8768648556666763,0.8863047318909525,0.8967609249722066,0.8831312990071126,0.8813696101316214,0.875564384825496,0.8821114169720979,0.8915555979225074,0.901156839932344,0.9070101136667983,0.902837147002437,0.8995027438543054,0.9001955698575813,0.8982907743431982,0.8905655261870894,0.899230617964458,0.890391659216392,0.8652311450505206,0.8902611168464165,0.8923045705140977,0.9072558389089631,0.9068548758203816,0.8961577241014154,0.8946874169470637,0.9042156289012022,0.8992167433594277,0.9121281741215465,0.9040659500052809,0.891928648871457,0.8874098380801935,0.9015788049504043,0.907285547234485,0.9120915533649856,0.9167916932807063,0.9142708828004007,0.9067728320607461,0.934677706805845,0.9905046210934957,1.0,0.9895125890841239,0.9744918265647244,0.9532941163119564,0.9562519516935343,0.954064126375203,0.9566445821321583,0.9616994915737472,0.9530864044861691,0.9424064616392004,0.9166562860786803,0.9169311773473432,0.9146270994520793,0.9101842377617777,0.9088773694151573,0.8771392582786615,0.8683712035745503,0.8935219076984241,0.9061428580695553,0.9102880235633592,0.8961187210110249,0.9059457565124122,0.9096741667838341,0.9062993896873502,0.9039474569535715,0.9085093948751544,0.8950489918844383,0.885343693715087,0.8965347065425723,0.8973231407354576,0.9258358989061645,0.9368953030224391,0.9218723177070536,0.9237002545162779,0.9200489091785493,0.905558634190752,0.9049988986364209,0.9040564808644828,0.9004907067649339,0.8944010893483012,0.9058087256082301,0.9128943818494017,0.9253727561248516,0.9447641149907606,0.911526126116635,0.9127412994850795,0.9108398845053262,0.8902798556518556,0.881623427163495,0.8831312767359165,0.8668940456947786,0.8434128559923243
