,17-Jan,17-Feb,17-Mar,17-Apr,17-May,17-Jun,17-Jul,17-Aug,17-Sep,17-Oct,17-Nov,17-Dec,18-Jan,18-Feb,18-Mar,18-Apr,18-May,18-Jun,18-Jul,18-Aug,18-Sep,18-Oct,18-Nov,18-Dec,19-Jan,19-Feb,19-Mar,19-Apr,19-May,19-Jun,19-Jul,19-Aug,19-Sep,19-Oct,19-Nov,19-Dec,20-Jan,20-Feb,20-Mar,20-Apr,20-May,20-Jun,20-Jul,20-Aug,20-Sep,20-Oct,20-Nov,20-Dec,21-Jan,21-Feb,21-Mar,21-Apr,21-May,21-Jun,21-Jul,21-Aug,21-Sep,21-Oct,21-Nov,21-Dec,22-Jan,22-Feb,22-Mar,22-Apr,22-May,22-Jun,22-Jul,22-Aug,22-Sep,22-Oct,22-Nov,22-Dec,23-Jan,23-Feb,23-Mar,23-Apr,23-May,23-Jun,23-Jul,23-Aug,23-Sep,23-Oct,23-Nov,23-Dec,24-Jan,24-Feb,24-Mar,24-Apr,24-May,24-Jun,24-Jul,24-Aug
19-Mar,0.9892423850602128,0.9912167038151906,0.989281347364011,0.9888645729265265,0.9874091347643567,0.9834923489107142,0.984088646100135,0.9849907653362118,0.9883174866539874,0.9897637253560485,0.9910256640986648,0.9902318833126329,0.9962184879844687,0.9959103626157214,0.9965368323967979,0.9948017612260086,0.9941165316678513,0.993094793849222,0.9914348485725244,0.9869293931518079,0.9857686583400596,0.9896260926941983,0.994635688887323,0.9955441716691737,0.9967907412321815,0.9982035229131112,1.0,0.9971802496649448,0.9919944397933897,0.9884241926054488,0.9909021760476355,0.9923356636922078,0.9919994651949579,0.9891235477384979,0.9914550658103545,0.9890728397040597,0.9943349174459563,0.9920826487686484,0.9889082407951794,0.9397326759627197,0.9052418051106449,0.9325336806464054,0.9470083603387391,0.927094834170897,0.9365797500010683,0.9291109226387004,0.9546428070405062,0.9517940496741502,0.9611127433244697,0.9696848612351248,0.9715739284857297,0.9518652653602345,0.9636762333619203,0.9670160675567328,0.9679877519897131,0.9584541132198461,0.9472642753503989,0.9580153200937908,0.954389398031682,0.9731345671199658,0.9720714629913889,0.9822791186489176,0.9774989198649094,0.969525061003902,0.9795916542453591,0.9763732028323078,0.9720481567975512,0.9642969855703225,0.9541985051428837,0.9518102324978858,0.9600661756083178,0.9656775410043932,0.9610760690976851,0.9782157458592076,0.9629801703336174,0.950801776046562,0.9526171266184342,0.9495418116951196,0.9508708707626968,0.9464604561207028,0.9350995834959209,0.9568462217850952,0.9458103525897332,0.9598130158414138,0.9408868611680825,0.9324656135540642,0.9165065256755488,0.8905199595739569,0.8755975892380414,0.8697995415429184,0.8656228740876674,0.8579998376031909
19-Apr,0.9936530485268132,0.9954779148469357,0.9947863314248225,0.9950576111751647,0.9939945565430026,0.98849445901687,0.9888701184016663,0.9899930668690449,0.9924667857976163,0.9937587366697405,0.9949691653909386,0.9937870260805627,0.9978813021474346,0.9964716440003943,0.9973482615782354,0.996728249111999,0.996573060466738,0.9964122631176746,0.995169219205532,0.9902460189161435,0.98892616601483,0.992895822444669,0.9953214191076485,0.9973115970078302,0.9972530925863103,0.9977078178998166,0.9971802496649448,1.0,0.9944763970522732,0.9910538009486509,0.9939463708163633,0.9954456588560382,0.9944503953144319,0.9929315817430926,0.9942415281358983,0.9925283002896949,0.9963136006216464,0.9962153547825621,0.9899331030067963,0.9376777094591059,0.9007940715780323,0.930540718644732,0.9482478446034127,0.9318042360123124,0.941885551940244,0.9344668703053699,0.958806249394045,0.9547289908954099,0.9619583740458693,0.9715026768238247,0.977420752984083,0.9601273185693099,0.9717883507735249,0.9746534140461909,0.9752075950645844,0.9677543184052438,0.9565305130785896,0.965537660888201,0.9619081260163079,0.9788429823450865,0.9785052443552221,0.9866211640931917,0.982776447776821,0.9759204970716178,0.9849556870995522,0.9821164878398689,0.9777734380091606,0.971766640084027,0.9615944421163061,0.959077689070474,0.9645996297853996,0.9702048261688532,0.9664298622118426,0.98166385156879,0.9676013495484075,0.9566574399976263,0.9589348899984105,0.9557798584348495,0.956676770278004,0.9531952616519033,0.9415994380517347,0.9622425195413306,0.9505554417214193,0.9624589607559577,0.9467462381528345,0.9380928741433912,0.9229332634076843,0.8985064711273966,0.884721438211562,0.878554086412536,0.8757004380676959,0.8698090175174684
19-May,0.9857784102313402,0.9897900511118798,0.9887162173029888,0.9884377498097283,0.9901991573341837,0.9827895453771257,0.9781421005977459,0.9792834222520157,0.9842896853436695,0.987205149352443,0.9897446849109707,0.9900197972283793,0.993926154932256,0.9902746773059085,0.9928036767896339,0.9931537064304299,0.9948342915629826,0.9942874074292523,0.9890449938943945,0.9782501851385129,0.9810089230459709,0.9852847034550509,0.9872552760190383,0.9927753486560884,0.9908018366149879,0.9908128602899335,0.9919944397933897,0.9944763970522732,1.0,0.9950635986474594,0.9949689393805016,0.9894751259719113,0.9867420410667993,0.9899163492222892,0.9885483198910135,0.9897763692402329,0.9912640115538073,0.9932020913313647,0.988979553677259,0.9480224489262727,0.9134720443874836,0.9401014602015413,0.9551789937741634,0.9365009827921237,0.9472956570093292,0.9426316138479083,0.9666205765146724,0.9624086016441082,0.9656941294391205,0.9753306126016201,0.981575233858984,0.9702877798140306,0.9808344876429576,0.9786072020646219,0.9769877806912467,0.965821974355867,0.9572949846734158,0.9649433440928559,0.9631748468395622,0.9796855500791389,0.9789251667184413,0.9825794461694731,0.9817260431116678,0.9759178442673497,0.9830152123986785,0.9817932552782315,0.9753718392751527,0.9690047071649013,0.9635018351194905,0.96138880071013,0.9685333825204177,0.9739115930870922,0.9701201810717723,0.9812565056998408,0.9714746168618476,0.9610946453614102,0.9632144563165486,0.959769939451113,0.9590787581655739,0.9545123520695894,0.9469926911174125,0.9650655316768759,0.956990901519627,0.9681724456132752,0.9543390368498856,0.9457126334949454,0.9335549497179811,0.9083123114811836,0.8968934958970058,0.8908386830004438,0.885481293657341,0.8740302095221467
19-Jun,0.9851942160910321,0.9882848714526236,0.9873622841031258,0.9859040370543194,0.9879112300827206,0.9794012079175511,0.9746775020839988,0.9760058409622281,0.9805281761031117,0.9830374488496549,0.9857141923663868,0.9877415904777388,0.9907957932270732,0.9870978863145811,0.9890313828751832,0.9895799772338368,0.990527247564043,0.9900410523588975,0.9856734211416489,0.9768480943954928,0.978141637507757,0.9816658417381782,0.9831788956986552,0.9898018039326667,0.9882721407835054,0.9882994180600047,0.9884241926054488,0.9910538009486509,0.9950635986474594,1.0,0.9937256121331945,0.9865299598311786,0.9835929293437826,0.9853898441681058,0.9840629046657415,0.9870718945265484,0.9878572339356437,0.9900238444313454,0.9841397055863895,0.9421875702254441,0.9045111216140819,0.931819544531802,0.9469266183463351,0.928263659472659,0.93756966072109,0.9329520865106855,0.9584251043699832,0.9553551007894958,0.9605818299697905,0.9701737241999138,0.9762928850633641,0.9650526745654202,0.9741359343817424,0.9695018829505232,0.9689346543320788,0.9570683798910541,0.9489074011475281,0.9567510731560146,0.9550193606546754,0.9732558116183391,0.9723117093899659,0.9765328762694017,0.9740295181340413,0.9673243831003733,0.975804683844449,0.9745396074141247,0.9683619473516641,0.9623114979190582,0.9555843406707191,0.9536745966901253,0.9607373755123342,0.9677917252215654,0.9640835263285892,0.976151524112256,0.9645409604861184,0.9534248392467395,0.9546368683290857,0.952061573830611,0.9521411070872987,0.946988812026161,0.9387065287816275,0.957055223954915,0.948691416452454,0.9611876965625298,0.94685033289245,0.9377539291908411,0.9242716009494021,0.897982693308288,0.8852813430085139,0.8798749764595774,0.874826976942013,0.8630846467448282
19-Jul,0.9878674791190264,0.9901798138157413,0.9902398127045304,0.9890409429839107,0.9889812295956664,0.9810463674717795,0.9804713051780495,0.9826509393217332,0.9852944222716921,0.9885336932876867,0.98972134260314,0.9907486321508246,0.9931635232335831,0.9899538662724474,0.991323059351268,0.9930258602698656,0.9943715756983816,0.9931322552148883,0.9915857129172039,0.9845662983053634,0.9835137608656589,0.9856378678169202,0.9863440238507963,0.99329527041545,0.9926814537737435,0.9924582365843263,0.9909021760476355,0.9939463708163633,0.9949689393805016,0.9937256121331945,1.0,0.9939192432431417,0.9894588628338561,0.9906059997418425,0.9887735163167697,0.9896266074994973,0.9905041716299576,0.9930254455522636,0.9858855256702183,0.9355645696478264,0.8940512901274759,0.926679168150758,0.946240391019076,0.9303490728335629,0.9393043067912721,0.9347568200857632,0.9606390048381428,0.956194238077931,0.9638137364303055,0.9736859147341046,0.9830872967148878,0.9714523888686624,0.9791727136618364,0.9754102486431303,0.9761868075236119,0.9669678814957531,0.9574814755146237,0.9642425218053658,0.9607505562878513,0.9799393161269767,0.9790829260611081,0.9827854357902004,0.9798505202109097,0.9732117884907603,0.9813603753757296,0.9802756543794398,0.9756314880441648,0.9718385965725355,0.9634087303105454,0.960172952088994,0.9651188970897676,0.9710121505976039,0.967299522368835,0.9787098569237482,0.9657562469321038,0.9559268941838048,0.9570481465660614,0.9560808952377311,0.9567009752480113,0.9543138985842583,0.942473202985866,0.9607760124761628,0.9499425299353244,0.9607553531538361,0.9487336063285313,0.936461225360751,0.9218094961262978,0.896373951837413,0.881848049480113,0.8771932407572969,0.8767653305872137,0.8683230364549063
19-Aug,0.9873685087173626,0.9901675838669961,0.9923142120253784,0.9934154952710725,0.9906287035841617,0.985944279578371,0.9906153412857437,0.9928335350549525,0.9937953553291785,0.9939647086137859,0.9938340591904931,0.9911996086299291,0.9938203004286651,0.9924050488020263,0.9932948178078059,0.9939202231880885,0.9931578186307615,0.9947117979938691,0.996057506003777,0.9941463481509608,0.9916473241168062,0.9944285296682192,0.9938880106399468,0.9959852430299732,0.9952945155757049,0.9945174672280696,0.9923356636922078,0.9954456588560382,0.9894751259719113,0.9865299598311786,0.9939192432431417,1.0,0.996843717350343,0.9947805791415366,0.9954142980756795,0.9927341524631313,0.9942734802970117,0.9943474550982946,0.984601486512238,0.9307313104898363,0.8907502350710966,0.926244144031363,0.9474177275921859,0.9353201541467403,0.9442733719672789,0.9354915037461742,0.958478220112627,0.951900830353264,0.959300189013194,0.9675028692276713,0.9769981356585682,0.9620366832360241,0.9720826079882555,0.9745269865865912,0.9768623976895278,0.972673093009882,0.964529718909339,0.9716287536758472,0.9669889158528782,0.9820028861718643,0.9819836794524242,0.9880610203495175,0.9843191836907264,0.977780714899363,0.9857330659911477,0.9840295578696104,0.9828689933486574,0.979449895880432,0.969846440496637,0.9677500696219685,0.9699509328728572,0.9731399894559652,0.9693056810168237,0.9828077698814552,0.9701469031437293,0.9604512161192768,0.960874216621986,0.960090640464495,0.9609772764371012,0.9561201730153958,0.9469472775240573,0.9643997477543919,0.9500968382960018,0.9595552298801346,0.9470802106030982,0.937289554404897,0.9222406719090084,0.8998820085233855,0.884804831376984,0.8799109709759321,0.8819805238180217,0.879290207925395
19-Sep,0.9841866782321225,0.9897136277790111,0.9906286927612401,0.993925310651026,0.9914929977158354,0.9877157892021593,0.9929029505312272,0.9933117756662854,0.9948613039099988,0.9945426571922656,0.9942315459153718,0.991077288090506,0.9931269597415072,0.9933706273291943,0.9938622855982304,0.9931857101147697,0.9904057461778893,0.9930416894279116,0.9952900218133711,0.9934229838222564,0.9925535561622987,0.9948105735140484,0.9952252504495338,0.9953621863388823,0.9938515019547894,0.9935136880316393,0.9919994651949579,0.9944503953144319,0.9867420410667993,0.9835929293437826,0.9894588628338561,0.996843717350343,1.0,0.9960650896348626,0.9977380738322,0.9941447559431539,0.9961206213402014,0.9939286452480149,0.9887710796543231,0.9405621783752948,0.9033867634983636,0.9353310378123124,0.9532796884451064,0.9422791150933011,0.9522919878158431,0.9410144747946197,0.9615998231996805,0.9535909086044783,0.9613613262007628,0.9674541341230203,0.9757940876533527,0.9604193205091767,0.9710194987178602,0.9752462791176904,0.9783385944053915,0.972538714858477,0.9628413275333714,0.9728543824550435,0.9689032036990887,0.9813148931196728,0.9806544268859688,0.9901213192538296,0.9858936982711319,0.9788408109551008,0.9867457601074054,0.9848020934468962,0.9823266575526165,0.9784285402991314,0.9696999685372436,0.9680173623708426,0.9722646440154311,0.9757327977719848,0.9705357150792736,0.9844078649875453,0.9709289206109303,0.9604340929295512,0.9617609062523818,0.9603761018958481,0.9588872960427102,0.9544961122311434,0.9477450649617598,0.964651533027371,0.9511921726721717,0.9617162909634841,0.9470190642058527,0.9388390596225944,0.9252966484928002,0.9032767405148979,0.8889562454320897,0.8850115683231171,0.8864655110294807,0.8845109304969212
19-Oct,0.9814232315653086,0.98836763813922,0.9905708984824318,0.9923996663903196,0.9923663696626885,0.9895959881617279,0.9915892045191338,0.9920113475202145,0.9941376954797286,0.9917412991538485,0.9919051906145616,0.9889146900123365,0.9916772697073041,0.9884329842828335,0.99069207612672,0.9913795947522251,0.9903235572779229,0.99448473167797,0.9932930342000873,0.989038292279157,0.9923870533956979,0.9948681117029984,0.9934163834585625,0.995516830424663,0.9928364647357524,0.9897408647879034,0.9891235477384979,0.9929315817430926,0.9899163492222892,0.9853898441681058,0.9906059997418425,0.9947805791415366,0.9960650896348626,1.0,0.9972559305103378,0.9970247154071995,0.9955497818790902,0.9960407407779794,0.9891204757951809,0.9448062072950774,0.9085808659607031,0.9414301750377553,0.9616722660328163,0.9524506749667648,0.9622754820420282,0.9539675729214064,0.9717379465152836,0.9633931066114854,0.964115740042169,0.9719187390663496,0.982532949235641,0.9692006932553121,0.9804525411498133,0.9853396674094212,0.9867243578718071,0.9812618706077036,0.9748002205526051,0.9824483916276034,0.9798883169735318,0.9896160511842479,0.989162391600856,0.9923433280459968,0.9909066686263147,0.985781125790784,0.9916456275582861,0.9915525920611922,0.989041381117338,0.9856696802070024,0.979810817487858,0.9783200055130166,0.9815416111233065,0.9836241705197264,0.9812745024079876,0.9893946913836571,0.9806683511069989,0.9740533253802015,0.975243610436679,0.9743072408041101,0.9725024556295333,0.9679966023065067,0.9637261059312991,0.9774648576429458,0.9662918405970349,0.9717514551643738,0.9628366373202661,0.955405154996778,0.9433734379686228,0.924749546800641,0.9125019824913918,0.9089432157916345,0.9104785974475064,0.9068088220272307
19-Nov,0.9819280273856746,0.9881723426372712,0.989230725613103,0.9922312775349541,0.991561030727071,0.9870483423141955,0.9905497716498568,0.9909911336982878,0.9930705265260853,0.9915497026311665,0.9922775743063538,0.9891071910886381,0.9924945055425217,0.9908055055557445,0.9925969720864171,0.9917480494277902,0.9896312782405344,0.9937741686900309,0.9931003768252143,0.989693370576814,0.992086768802139,0.9950996591315177,0.9956986817666325,0.996103483726566,0.9934013973406551,0.991779482820043,0.9914550658103545,0.9942415281358983,0.9885483198910135,0.9840629046657415,0.9887735163167697,0.9954142980756795,0.9977380738322,0.9972559305103378,1.0,0.9975067208195881,0.9979342364153725,0.9961272049181384,0.9910246316663327,0.9487856787864097,0.9143279386336908,0.9442284446537959,0.9613579283045267,0.9503335448598137,0.959647707301504,0.949875672019219,0.96937780635246,0.9615358714913779,0.9650441664734671,0.971426785928015,0.9780278113148012,0.9632381141152055,0.9744145313597787,0.9788385955152353,0.9802607646763619,0.9737725410512788,0.9654417976284828,0.9758468602506997,0.9730394465548595,0.984000588538681,0.9825342890067416,0.9895475471301471,0.9869240960292297,0.9803346878439518,0.9877753185188841,0.9866495659057095,0.9836814250921772,0.9794734613185777,0.9729669191763993,0.9719013856322112,0.9767936580666879,0.9802990469683328,0.9763368544767155,0.9879227417013138,0.9767461566681188,0.9678681928629509,0.9691752109879926,0.9677539966293162,0.9670383097652832,0.960957243016791,0.9574994724458051,0.9729542785714613,0.9619663550924872,0.9712651015702978,0.9573766109259474,0.9504059712924458,0.9374558512539843,0.9170909054796731,0.9036132422907979,0.8995885385932676,0.8997742724893614,0.895972634833317
19-Dec,0.9804915391158051,0.9866541821170886,0.9887550864891997,0.9897165303450387,0.9909278765792211,0.9856166780460327,0.987249342309407,0.9882424910019582,0.9900853102974949,0.9869056736082883,0.988507389943934,0.9876319145433724,0.9902667267246053,0.9863087051545816,0.9886970537914105,0.9888641840263801,0.9874196312088156,0.9923068299268901,0.9895155607439565,0.986108138947488,0.9899059080663206,0.9925803739397345,0.9928503072231546,0.9958167514256685,0.992404256184027,0.9894624878698788,0.9890728397040597,0.9925283002896949,0.9897763692402329,0.9870718945265484,0.9896266074994973,0.9927341524631313,0.9941447559431539,0.9970247154071995,0.9975067208195881,1.0,0.9974479671162486,0.9971993617697706,0.9914236718625924,0.953606737739561,0.9183142894433871,0.9478688520998991,0.9656128445158194,0.954789491265918,0.9625830946891574,0.9557866334950647,0.9737337353610872,0.968274645448847,0.9682442027671391,0.9754211891080932,0.9810589023659984,0.9674454795851354,0.9777223852008577,0.9801049962984231,0.9813479458749538,0.9733907513869768,0.9655785889188185,0.9760436961113329,0.9742939143293372,0.9855352514451428,0.983525510790151,0.9879765583576352,0.9858454080412387,0.9794473814946965,0.9866777360365349,0.9868030363843242,0.9830420492275581,0.9792245936655056,0.9737132029247071,0.9726124902680419,0.9784205571082929,0.983038984507649,0.9798561649396385,0.9893282993901414,0.9796085890285987,0.9719738524887329,0.9724033407452178,0.9716257479742781,0.9723664402523047,0.9650694230044811,0.9624197707192246,0.9768485479219358,0.9682464663999162,0.975621039578993,0.963417294413922,0.9564213403095015,0.9432257946921558,0.9232009398285068,0.9108017455721642,0.9073248458709285,0.9070568942435211,0.9004773622373993
20-Jan,0.9855196165323944,0.9908934635800416,0.9913317374372493,0.9925832591696782,0.9925091621918076,0.9875276122979597,0.9891905055799387,0.9898846552372357,0.9919589405505354,0.9905257373895371,0.9916063043044879,0.9901299050304673,0.9946622454903342,0.9928866633289594,0.9942781551769846,0.99296668435762,0.9911003000935174,0.9938991145917462,0.9925961691063786,0.988795023984256,0.9903385727810435,0.9933827955822563,0.9958356373577083,0.9970548366325914,0.9956406614770389,0.9949111342843164,0.9943349174459563,0.9963136006216464,0.9912640115538073,0.9878572339356437,0.9905041716299576,0.9942734802970117,0.9961206213402014,0.9955497818790902,0.9979342364153725,0.9974479671162486,1.0,0.9976833062140593,0.9936205491524952,0.9507396646242405,0.9159153462302431,0.9437698990547816,0.9592474966004431,0.9453317303821073,0.9542115492953943,0.9453519645651814,0.9665792672023731,0.9617124411574757,0.9665800766283106,0.9739717545402877,0.9784072467418891,0.9615170380439826,0.9730831430807972,0.9767391581698075,0.9778367482930427,0.9700151899563288,0.9603035965733648,0.9715707078458481,0.9688857012615482,0.9831062793002013,0.9815737089045804,0.9898017008710893,0.9859962974750718,0.9787017723120868,0.9872908934584779,0.9855220239982039,0.9813175445516327,0.9756689995268878,0.9678340756228269,0.9663899600834988,0.973596000465369,0.9788426130900908,0.9742813066825099,0.9877491039278798,0.9748575241151209,0.9646359841494886,0.9665169939940602,0.9645219456157527,0.9643150002753668,0.9595003380657882,0.9526511290557388,0.9700549294310489,0.9604436594361248,0.9714505406412548,0.9558873905834956,0.9487664470645778,0.9346820999824427,0.9117687568533248,0.898148562651499,0.8939367441585849,0.891956513896675,0.8852537802839593
20-Feb,0.9879455493523464,0.992439923041191,0.9933697739483918,0.9938197436887366,0.9946876396320028,0.9883427599980406,0.9880900811147142,0.9899076956941065,0.9917301733766446,0.9906591267964177,0.9917417285021546,0.991026699020121,0.9944864512174797,0.990933074895741,0.9929062027351796,0.9931866181139289,0.9925486137679133,0.9951061412022697,0.9927976328265745,0.9875489512556671,0.9895049990251841,0.9925772672449339,0.9933297770653562,0.9971467153571764,0.9947912989236989,0.9930391323194441,0.9920826487686484,0.9962153547825621,0.9932020913313647,0.9900238444313454,0.9930254455522636,0.9943474550982946,0.9939286452480149,0.9960407407779794,0.9961272049181384,0.9971993617697706,0.9976833062140593,1.0,0.9919961082305798,0.9467022799661006,0.9090972547196254,0.9400456031998903,0.9578748347998154,0.9445301941521272,0.9535074224008364,0.9473869133952464,0.9682060531462736,0.9637754951470682,0.9658227873711352,0.9749942152578936,0.9824612072670451,0.9679372882727724,0.9789468460129481,0.98083427377616,0.9812107337589479,0.9742706082315105,0.9660950050022521,0.9744520712620093,0.9718185094105125,0.9859618279839194,0.9852468055631914,0.9896331877135994,0.9868853925778014,0.9809464344497186,0.988632365575254,0.987373821830048,0.9831302048051157,0.978843557736446,0.9716002647201423,0.9699647696516389,0.9744810204573773,0.9802665922245308,0.9772398702698017,0.9879077394106666,0.976500255093445,0.9681360039482967,0.9701631007241431,0.9677701506225882,0.9683499694602508,0.9628974483677892,0.9565553399986526,0.9731874652949248,0.9626357879968762,0.9720281594503387,0.9603189950417943,0.9519254671531135,0.9380540020595007,0.9161007921357363,0.9027846991813893,0.8978600948550852,0.8966675309118056,0.8899127823295273
20-Mar,0.9765483004528244,0.9836260716516951,0.9809470033772929,0.983918968322593,0.9868635930690604,0.9789830451125962,0.9783814956237928,0.9787230727447602,0.9807132702422366,0.98436958847033,0.9856469841946284,0.9877455210944627,0.9904464456401428,0.989324575116472,0.9901381941252066,0.9889446854580535,0.9868318581151692,0.987316006139283,0.9855296150691594,0.9753921025980508,0.9787974615654982,0.9809856262992664,0.986555006289174,0.9900068329160328,0.9877618179791844,0.9883960503783256,0.9889082407951794,0.9899331030067963,0.988979553677259,0.9841397055863895,0.9858855256702183,0.984601486512238,0.9887710796543231,0.9891204757951809,0.9910246316663327,0.9914236718625924,0.9936205491524952,0.9919961082305798,1.0,0.9670603521054957,0.9365505792128938,0.9587740996950849,0.9688651227281688,0.9535396084147079,0.9608148653459342,0.9559351747697982,0.9748200775482284,0.9707638177951771,0.9782339606635081,0.9823881575265719,0.9825446626986887,0.9696830231475919,0.9767074530215027,0.9763974968905789,0.9766156129753267,0.9627968952763198,0.9496089819724189,0.9626920795600863,0.9622128760502519,0.9777601170590884,0.974842854530586,0.9844296285698416,0.9803869448387177,0.9732755715817293,0.9813832431924687,0.9787939463842578,0.9710424735548943,0.9653708390230555,0.9581859399064853,0.9567144526713453,0.9673706909370959,0.9766138629266382,0.9678808352543116,0.9797748048676581,0.9665194476126278,0.9547113521716837,0.9571185895141321,0.9540000400075276,0.9521094305768466,0.9508920449589432,0.9423845178703958,0.9608317734931933,0.9540450941374029,0.9682628332318882,0.9477257648981184,0.9389122997878341,0.926012801709525,0.900747832285684,0.8880884320543666,0.8842613289109508,0.8801157507936775,0.8700981034277332
20-Apr,0.9125289303318519,0.9268162486590915,0.9220410928664001,0.9287918965285764,0.9368445336812178,0.9241387839197837,0.9206991509668759,0.9181763464750465,0.9231691296083896,0.929875783780206,0.9376033340676646,0.9413289049220788,0.9408880920153784,0.9369960750564517,0.9379480143719409,0.9374708931464368,0.9319385621390809,0.9383137775171032,0.9317777877777456,0.9126055602883658,0.92974048182507,0.9308593497530657,0.9415394660664441,0.9447306152461461,0.9357308005640843,0.9337252358616432,0.9397326759627197,0.9376777094591059,0.9480224489262727,0.9421875702254441,0.9355645696478264,0.9307313104898363,0.9405621783752948,0.9448062072950774,0.9487856787864097,0.953606737739561,0.9507396646242405,0.9467022799661006,0.9670603521054957,1.0,0.9900676706430906,0.9899026993877417,0.9822943073680784,0.9628692966072073,0.9673776569232345,0.9645872582926565,0.9733995720843143,0.9739721307303426,0.9704255708279704,0.9646088922823552,0.9486485843870419,0.9454614925368238,0.9462518479293495,0.9405116880576793,0.940418062481438,0.9139313429000178,0.9054162615493547,0.9263736064202622,0.9354459651962861,0.9435946001464692,0.9328824054503361,0.9406816448218478,0.9418987655219161,0.9362233839168064,0.9370410447018936,0.9406437750859395,0.9293888233740613,0.9223386965236914,0.9287704165330264,0.9291621475422299,0.951563460332217,0.96270001681742,0.9498280881194294,0.9540004295158143,0.9466120415999224,0.933127501702902,0.9329869626011499,0.9319817236647174,0.927748427908977,0.9233101623692356,0.9303860411170285,0.9390605230425013,0.946018785793461,0.9640369808074981,0.9368776849814171,0.9335723773815404,0.9280527110767616,0.905795969377764,0.8954724167830292,0.8966221647335997,0.8847322937282506,0.8634803309874999
20-May,0.8676540007765431,0.8846402400526509,0.8782993305396262,0.88810425329814,0.8981354520802208,0.8824045046556509,0.8802385916278674,0.8767584200516675,0.8823684868934871,0.8927854030800878,0.9022353424263682,0.9065413911318241,0.9040520608088845,0.9012727043249851,0.9017826016512922,0.8994306141155405,0.8928127675675951,0.9005807227236645,0.8921814327415287,0.8679639687913006,0.891382591946341,0.8934602996237719,0.9081882919427627,0.9083643928703419,0.8975019051077355,0.8960386206591738,0.9052418051106449,0.9007940715780323,0.9134720443874836,0.9045111216140819,0.8940512901274759,0.8907502350710966,0.9033867634983636,0.9085808659607031,0.9143279386336908,0.9183142894433871,0.9159153462302431,0.9090972547196254,0.9365505792128938,0.9900676706430906,1.0,0.9893579311583801,0.9740216259593565,0.9529255364799721,0.9560977091995171,0.9538717485507522,0.9567978981692337,0.9615037118723011,0.9538974285583429,0.9435452830298832,0.918239936879715,0.9160375489301171,0.9150530649342136,0.9107519468087157,0.9095226994436512,0.8788477255324134,0.8708020517726156,0.8950553219470272,0.906727332534375,0.9115487377323621,0.897660626926395,0.9068718175222864,0.9104786474691253,0.9072720775780688,0.9048224953164536,0.9086278587023037,0.8961785686543597,0.8876331718883242,0.8980639562576936,0.8996598885215445,0.9268674604316471,0.9382247718987883,0.9225228553455708,0.9244780464774001,0.9203432707905121,0.9061463382389725,0.9061985935038579,0.9049968738507373,0.9014726524042428,0.8956591464396157,0.9064829450416776,0.9135961063299591,0.9251933562668523,0.9453206431977992,0.9118836354859051,0.911992444751009,0.909926728801111,0.8886962989638627,0.8798892418773439,0.8807097251082732,0.8656657050430485,0.8420874050293231
20-Jun,0.8987946633574639,0.9148502949266942,0.9119501728499619,0.9215690907140451,0.9302225947362848,0.9141851272658746,0.9158107886980921,0.9159035602799699,0.9178712555396452,0.9277491874251786,0.9340952647769077,0.9395384230592085,0.9320502285852337,0.9297017855353021,0.930514395579602,0.9298658242350808,0.9233605155728264,0.9308544979348068,0.9249587264352244,0.9040782633586826,0.9217252879387126,0.9258192079507966,0.9359706710036059,0.938126276092983,0.9287312126101959,0.9260214080452889,0.9325336806464054,0.930540718644732,0.9401014602015413,0.931819544531802,0.926679168150758,0.926244144031363,0.9353310378123124,0.9414301750377553,0.9442284446537959,0.9478688520998991,0.9437698990547816,0.9400456031998903,0.9587740996950849,0.9899026993877417,0.9893579311583801,1.0,0.9912394648744098,0.9778188265144346,0.97776306483845,0.9766955852826753,0.9805794978745707,0.9838275158480637,0.9773248263240385,0.9699831884302049,0.9529580255596336,0.9506967627315116,0.9485925716741683,0.9451374415745382,0.9443357239750672,0.9208830476359657,0.9119173842270194,0.9315789739423213,0.9397179676084185,0.9458298324695957,0.9333683869755046,0.9387720056652807,0.9420414303705305,0.9407142442757341,0.9388075338074405,0.9415998317704785,0.9331453158835653,0.9290941393246136,0.9351776806682157,0.9374501512515604,0.9566434460593325,0.9667973582646499,0.9530824275484145,0.9527464568352727,0.9485278004284611,0.9376291993668129,0.9386754400500148,0.9387294426267154,0.937315520762165,0.9295527013992061,0.9379236171286806,0.9453989742512761,0.9515784392563786,0.9672784917221927,0.9394043139143897,0.9361611331580546,0.9313393254222497,0.9120133385895677,0.900506873017055,0.8994368429398323,0.8923574471688819,0.8752863621098362
