,17-Jan,17-Feb,17-Mar,17-Apr,17-May,17-Jun,17-Jul,17-Aug,17-Sep,17-Oct,17-Nov,18-Jan,18-Feb,18-Mar,18-Apr,18-May,18-Jun,18-Jul,18-Aug,18-Sep,18-Oct,18-Nov,18-Dec,19-Jan,19-Feb,19-Mar,19-Apr,19-May,19-Jun,19-Jul,19-Aug,19-Sep,19-Oct,19-Nov,19-Dec,20-Jan,20-Feb,20-Mar,20-Jul,20-Aug,20-Sep,20-Oct,20-Nov,20-Dec,21-Jan,21-Feb,21-Mar,21-Apr,21-May,21-Jun,21-Jul,21-Aug,21-Sep,21-Oct,21-Nov,21-Dec,22-Jan,22-Feb,22-Mar,22-Apr,22-May,22-Jun,22-Jul,22-Aug,22-Sep,22-Oct,22-Nov,22-Dec,23-Jan,23-Feb,23-Mar,23-Apr,23-May,23-Jun,23-Jul,23-Aug,23-Sep,23-Oct,23-Nov,23-Dec,24-Jan,24-Feb,24-Mar,24-Apr,24-May,24-Jun,24-Jul,24-Aug
19-May,0.9857784102313402,0.9898961940953108,0.9887162173029888,0.9885297381829932,0.9903055393315093,0.9827895453771257,0.9781421005977459,0.9796772013997506,0.9842896853436695,0.987205149352443,0.9897494250746326,0.993926154932256,0.9902746773059085,0.9928036767896339,0.9937077637700209,0.9948342915629826,0.9942874074292523,0.9890449938943945,0.9782501851385129,0.9855971088159365,0.9852847034550509,0.9872552760190383,0.9927753486560884,0.9908018366149879,0.9908128602899335,0.9923623522342527,0.9944763970522732,1.0,0.9950618012591375,0.9949689393805016,0.9894751259719113,0.9867420410667993,0.9901596761094618,0.9885483198910135,0.9897763692402329,0.9912640115538073,0.9933390124187161,0.988979553677259,0.9551789937741634,0.9365009827921237,0.9472956570093292,0.9444080742533721,0.9666205765146724,0.9624086016441082,0.9660380922680207,0.9753306126016201,0.981575233858984,0.970878551258625,0.9808344876429576,0.9786072020646219,0.9769877806912467,0.9666042747330102,0.9572949846734158,0.9649433440928559,0.963728304546895,0.9796855500791389,0.9789251667184413,0.9829552804559675,0.9817260431116678,0.9759178442673497,0.9833725316082575,0.9817932552782315,0.9753718392751527,0.9691208616933876,0.9635018351194905,0.96138880071013,0.9693927602003664,0.9739115930870922,0.971195308754712,0.9812565056998408,0.9718159692015715,0.9610946453614102,0.9632070583719572,0.959769939451113,0.9590787581655739,0.9575204519542798,0.9469926911174125,0.9650534494610306,0.9569829761868414,0.9681724456132752,0.9543390368498856,0.9457126334949454,0.9335549497179811,0.9083066478574352,0.8968934958970058,0.8908386830004438,0.885481293657341,0.8740302095221467
19-Jun,0.9851879138077334,0.9884138862922925,0.9873646592671408,0.985983106363999,0.9882516579180948,0.9794045561759044,0.9746827275016555,0.9763845325386619,0.9805657406639874,0.9830636987978358,0.985729550495842,0.9907968271784159,0.9870936942112968,0.9890266147914129,0.9900692298490932,0.9905246990507758,0.9900457447211235,0.9856875742122452,0.9768706616529919,0.9818124808331572,0.9816686698892373,0.9831962677896088,0.989802291719697,0.9882705517631859,0.9883000124014935,0.9887671769870089,0.9910516596094217,0.9950618012591375,1.0,0.9937247148677628,0.9865268289901311,0.9836004797460498,0.9856473902276545,0.9840691078863649,0.9870803798768311,0.987861406746982,0.9902738847973588,0.984140788156934,0.9469669590729354,0.9285034112143478,0.9377837094787317,0.9347930127156093,0.9586415341204287,0.9553892008160529,0.9609776892737268,0.9702706011181659,0.976404529043873,0.9655772882297049,0.9742371490860994,0.9697127686407278,0.9690476737583601,0.9583351753438951,0.9489674501928599,0.9568246618248843,0.9554254115807689,0.9733311739692851,0.9723606764989908,0.9769295086794237,0.974074664914969,0.9673566553010523,0.9761573547621034,0.9745630137189739,0.9683885668515634,0.9624851902784957,0.9556033153617554,0.9537110409025795,0.9620025750380287,0.9677895258144763,0.9655534163502484,0.9761411118366866,0.964827424939045,0.9534049943475618,0.9546106520853282,0.9520488500215849,0.9521215347816382,0.9500965661457935,0.9386866369539345,0.9570332131467026,0.9486732199530744,0.9611709806094652,0.9468295119447567,0.9377268862334969,0.9242475375710454,0.8979504341370211,0.8852600258798832,0.879880156074947,0.8748631614059369,0.8631982239081407
19-Jul,0.9878674791190264,0.9903029137747075,0.9902398127045304,0.9891524254274306,0.9889901065284488,0.9810463674717795,0.9804713051780495,0.9830255872304138,0.9852944222716921,0.9885336932876867,0.9897287010985397,0.9931635232335831,0.9899538662724474,0.991323059351268,0.9935279909829239,0.9943715756983816,0.9931322552148883,0.9915857129172039,0.9845662983053634,0.9867381893853142,0.9856378678169202,0.9863440238507963,0.99329527041545,0.9926814537737435,0.9924582365843263,0.991249816560771,0.9939463708163633,0.9949689393805016,0.9937247148677628,1.0,0.9939192432431417,0.9894588628338561,0.9908374212001397,0.9887735163167697,0.9896266074994973,0.9905041716299576,0.9933875948318677,0.9858855256702183,0.946240391019076,0.9303490728335629,0.9393043067912721,0.9364655251639027,0.9606390048381428,0.956194238077931,0.9641281631910149,0.9736859147341046,0.9830872967148878,0.9719693844272613,0.9791727136618364,0.9754102486431303,0.9761868075236119,0.9678619715960665,0.9574814755146237,0.9642425218053658,0.9612318562703843,0.9799393161269767,0.9790829260611081,0.9831332323086628,0.9798505202109097,0.9732117884907603,0.9816934344646088,0.9802756543794398,0.9756314880441648,0.9719755459194287,0.9634087303105454,0.960172952088994,0.966093176266761,0.9710121505976039,0.9684648667475927,0.9787098569237482,0.96606812410724,0.9559268941838048,0.9570517249023252,0.9560808952377311,0.9567009752480113,0.9570375436766572,0.942473202985866,0.9607647649328422,0.9499269275700049,0.9607553531538361,0.9487336063285313,0.936461225360751,0.9218094961262978,0.8963486874266424,0.881848049480113,0.8771932407572969,0.8767653305872137,0.8683230364549063
19-Aug,0.9873685087173626,0.9902759780305866,0.9923142120253784,0.9935173140082303,0.9906352505253473,0.985944279578371,0.9906153412857437,0.9931531779346758,0.9937953553291785,0.9939647086137859,0.9938319933165324,0.9938203004286651,0.9924050488020263,0.9932948178078059,0.9943629584604485,0.9931578186307615,0.9947117979938691,0.996057506003777,0.9941463481509608,0.9941841854191108,0.9944285296682192,0.9938880106399468,0.9959852430299732,0.9952945155757049,0.9945174672280696,0.992634523470824,0.9954456588560382,0.9894751259719113,0.9865268289901311,0.9939192432431417,1.0,0.996843717350343,0.9950068911199578,0.9954142980756795,0.9927341524631313,0.9942734802970117,0.9945520379401204,0.984601486512238,0.9474177275921859,0.9353201541467403,0.9442733719672789,0.9369488300874378,0.958478220112627,0.951900830353264,0.9595921971826898,0.9675028692276713,0.9769981356585682,0.9624185464096437,0.9720826079882555,0.9745269865865912,0.9768623976895278,0.9732195888239226,0.964529718909339,0.9716287536758472,0.9673437668924731,0.9820028861718643,0.9819836794524242,0.9883978349712819,0.9843191836907264,0.977780714899363,0.9860665872553791,0.9840295578696104,0.9828689933486574,0.9795916409648857,0.969846440496637,0.9677500696219685,0.9705602214878105,0.9731399894559652,0.9700714669424841,0.9828077698814552,0.9704552223222849,0.9604512161192768,0.9608647790986906,0.960090640464495,0.9609772764371012,0.9625950831828276,0.9469472775240573,0.9643925498950671,0.9500788197538553,0.9595552298801346,0.9470802106030982,0.937289554404897,0.9222406719090084,0.8998762393077679,0.884804831376984,0.8799109709759321,0.8819805238180217,0.879290207925395
19-Sep,0.9841866782321225,0.9898102812306074,0.9906286927612401,0.9940133238740154,0.9914894372799227,0.9877157892021593,0.9929029505312272,0.9936178109036377,0.9948613039099988,0.9945426571922656,0.994229710208929,0.9931269597415072,0.9933706273291943,0.9938622855982304,0.9936384930985301,0.9904057461778893,0.9930416894279116,0.9952900218133711,0.9934229838222564,0.995236352191824,0.9948105735140484,0.9952252504495338,0.9953621863388823,0.9938515019547894,0.9935136880316393,0.9922969369560045,0.9944503953144319,0.9867420410667993,0.9836004797460498,0.9894588628338561,0.996843717350343,1.0,0.9963059452168999,0.9977380738322,0.9941447559431539,0.9961206213402014,0.9941240328933062,0.9887710796543231,0.9532796884451064,0.9422791150933011,0.9522919878158431,0.9421523317540053,0.9615998231996805,0.9535909086044783,0.9616625164324974,0.9674541341230203,0.9757940876533527,0.9607091935924135,0.9710194987178602,0.9752462791176904,0.9783385944053915,0.9729573297080893,0.9628413275333714,0.9728543824550435,0.969170383327883,0.9813148931196728,0.9806544268859688,0.9904677464053584,0.9858936982711319,0.9788408109551008,0.9870895710089141,0.9848020934468962,0.9823266575526165,0.9785591203197351,0.9696999685372436,0.9680173623708426,0.9727390052590088,0.9757327977719848,0.9711435365147247,0.9844078649875453,0.9712508710835723,0.9604340929295512,0.9617715203973489,0.9603761018958481,0.9588872960427102,0.9630927429782388,0.9477450649617598,0.964639402254819,0.9511749590169853,0.9617162909634841,0.9470190642058527,0.9388390596225944,0.9252966484928002,0.9032756520688264,0.8889562454320897,0.8850115683231171,0.8864655110294807,0.8845109304969212
19-Oct,0.9815736510681164,0.9886584806389712,0.9907669119619731,0.9927246564496404,0.9925644370197982,0.9897926929045295,0.9917695377952692,0.992679182433248,0.994358331580338,0.9919348394122222,0.9920880162630539,0.9918534801715471,0.9885750947644621,0.9908750889463658,0.9921506770442962,0.9905054187573629,0.9947169418990722,0.9934814234445012,0.9892019125380241,0.9955784202869139,0.9951240884036936,0.9936393409326026,0.9957529598888164,0.9930608956926656,0.9899323155849855,0.9897369112194034,0.9931563418292811,0.9901596761094618,0.9856473902276545,0.9908374212001397,0.9950068911199578,0.9963059452168999,1.0,0.9975153800602277,0.9972972131375157,0.9957804456515427,0.9964710895660661,0.9893110856262118,0.9620163514790516,0.9528101775924108,0.962637768202346,0.9559387345623785,0.9720619083818739,0.9636894087696773,0.9647340073540481,0.9721824944154382,0.982859176297362,0.9699963978608144,0.9808045569229402,0.9857009948412562,0.9870546832661882,0.9819751722525216,0.9750819570747757,0.9827461515276823,0.9806430274973056,0.9898785019995201,0.9894427634668517,0.9929855859958902,0.9911589345843089,0.9860308602224869,0.9923372125484369,0.9918222894406736,0.989308021004857,0.9861245005992975,0.9801390172044948,0.9786449586659877,0.9822813571494321,0.9838575405145743,0.9822300403756711,0.9896792686971388,0.9814027612455661,0.9743643327392606,0.9755948417207373,0.9746859562705635,0.9728737763215504,0.9752466258091733,0.9640766683414431,0.9778047917327066,0.9666491497049767,0.9720700766361308,0.9631540442471003,0.9557401495030622,0.9437323601919073,0.9251196048906192,0.9128640355621683,0.909269195901849,0.9108210180846563,0.9071531342575253
19-Nov,0.9819280273856746,0.9882878349996108,0.989230725613103,0.9923153844744428,0.9915565787878982,0.9870483423141955,0.9905497716498568,0.9913942684354117,0.9930705265260853,0.9915497026311665,0.9922751907277759,0.9924945055425217,0.9908055055557445,0.9925969720864171,0.9922463368553751,0.9896312782405344,0.9937741686900309,0.9931003768252143,0.989693370576814,0.994541556568716,0.9950996591315177,0.9956986817666325,0.996103483726566,0.9934013973406551,0.991779482820043,0.9918137797775289,0.9942415281358983,0.9885483198910135,0.9840691078863649,0.9887735163167697,0.9954142980756795,0.9977380738322,0.9975153800602277,1.0,0.9975067208195881,0.9979342364153725,0.9963062881041095,0.9910246316663327,0.9613579283045267,0.9503335448598137,0.959647707301504,0.9510125132271953,0.96937780635246,0.9615358714913779,0.965362054265087,0.971426785928015,0.9780278113148012,0.9636477326315905,0.9744145313597787,0.9788385955152353,0.9802607646763619,0.9742123736599108,0.9654417976284828,0.9758468602506997,0.9734221127797875,0.984000588538681,0.9825342890067416,0.9899059852980348,0.9869240960292297,0.9803346878439518,0.9881493564467834,0.9866495659057095,0.9836814250921772,0.9795862278434957,0.9729669191763993,0.9719013856322112,0.9772915072670785,0.9802990469683328,0.9769991745371879,0.9879227417013138,0.9771002622073228,0.9678681928629509,0.9691775575018275,0.9677539966293162,0.9670383097652832,0.9689704911067375,0.9574994724458051,0.9729503453282964,0.9619582168214018,0.9712651015702978,0.9573766109259474,0.9504059712924458,0.9374558512539843,0.9170794650864489,0.9036132422907979,0.8995885385932676,0.8997742724893614,0.895972634833317
19-Dec,0.9804915391158051,0.9867526753373228,0.9887550864891997,0.9897971940662447,0.990924443897863,0.9856166780460327,0.987249342309407,0.9886485517925694,0.9900853102974949,0.9869056736082883,0.9885043402218062,0.9902667267246053,0.9863087051545816,0.9886970537914105,0.9893658282018667,0.9874196312088156,0.9923068299268901,0.9895155607439565,0.986108138947488,0.992560663632742,0.9925803739397345,0.9928503072231546,0.9958167514256685,0.992404256184027,0.9894624878698788,0.989452830027359,0.9925283002896949,0.9897763692402329,0.9870803798768311,0.9896266074994973,0.9927341524631313,0.9941447559431539,0.9972972131375157,0.9975067208195881,1.0,0.9974479671162486,0.9973856469648223,0.9914236718625924,0.9656128445158194,0.954789491265918,0.9625830946891574,0.9569934273772956,0.9737337353610872,0.968274645448847,0.9685683102688303,0.9754211891080932,0.9810589023659984,0.9679604353887354,0.9777223852008577,0.9801049962984231,0.9813479458749538,0.9739920505779056,0.9655785889188185,0.9760436961113329,0.9747778045012983,0.9855352514451428,0.983525510790151,0.9883351761353564,0.9858454080412387,0.9794473814946965,0.987063983661265,0.9868030363843242,0.9830420492275581,0.9793326379257413,0.9737132029247071,0.9726124902680419,0.9790902985182447,0.983038984507649,0.9807200257457351,0.9893282993901414,0.9799752580195366,0.9719738524887329,0.9724110787344286,0.9716257479742781,0.9723664402523047,0.9714362819741716,0.9624197707192246,0.9768386889965452,0.9682400011650241,0.975621039578993,0.963417294413922,0.9564213403095015,0.9432257946921558,0.9231864728623534,0.9108017455721642,0.9073248458709285,0.9070568942435211,0.9004773622373993
20-Jan,0.9855196165323944,0.9909846714187225,0.9913317374372493,0.9926464729368498,0.992510063303561,0.9875276122979597,0.9891905055799387,0.9902539433347155,0.9919589405505354,0.9905257373895371,0.991603955749822,0.9946622454903342,0.9928866633289594,0.9942781551769846,0.9934308440598153,0.9911003000935174,0.9938991145917462,0.9925961691063786,0.988795023984256,0.9927831004096548,0.9933827955822563,0.9958356373577083,0.9970548366325914,0.9956406614770389,0.9949111342843164,0.994678087871525,0.9963136006216464,0.9912640115538073,0.987861406746982,0.9905041716299576,0.9942734802970117,0.9961206213402014,0.9957804456515427,0.9979342364153725,0.9974479671162486,1.0,0.997902193027906,0.9936205491524952,0.9592474966004431,0.9453317303821073,0.9542115492953943,0.9466089950460665,0.9665792672023731,0.9617124411574757,0.9668732409583988,0.9739717545402877,0.9784072467418891,0.9620311058686445,0.9730831430807972,0.9767391581698075,0.9778367482930427,0.9704892364357771,0.9603035965733648,0.9715707078458481,0.9693689367939562,0.9831062793002013,0.9815737089045804,0.9901322555371809,0.9859962974750718,0.9787017723120868,0.9876140456655907,0.9855220239982039,0.9813175445516327,0.9757567805722838,0.9678340756228269,0.9663899600834988,0.9741303362719304,0.9788426130900908,0.9749821830407395,0.9877491039278798,0.9751752023182944,0.9646359841494886,0.966527786626341,0.9645219456157527,0.9643150002753668,0.9647606888574286,0.9526511290557388,0.9700421251413777,0.9604327659345778,0.9714505406412548,0.9558873905834956,0.9487664470645778,0.9346820999824427,0.9117474686195405,0.898148562651499,0.8939367441585849,0.891956513896675,0.8852537802839593
20-Feb,0.9880876121546501,0.9927831197539806,0.9937086203244484,0.9941575813806677,0.994979904196644,0.9885749964620753,0.9883317320155318,0.9905608924987096,0.9919604427269605,0.990852884837877,0.9920412979174973,0.9946787447921805,0.991071703429849,0.9929969002471345,0.9938468678187183,0.9927313254625777,0.9952245201879224,0.9929492408040286,0.987727121333584,0.9923902470010468,0.9927097948793528,0.9934087374095647,0.9972410565906434,0.9949669875327628,0.9932198815509633,0.9925831749560016,0.9963624082464413,0.9933390124187161,0.9902738847973588,0.9933875948318677,0.9945520379401204,0.9941240328933062,0.9964710895660661,0.9963062881041095,0.9973856469648223,0.997902193027906,1.0,0.992144727691758,0.958011053211975,0.9448796184307042,0.9538328030601262,0.9486090137470203,0.9686946774557824,0.9640751425175501,0.9667392180923574,0.9755322755076177,0.982984756993545,0.9694445748070768,0.9793964020131215,0.9811945599913338,0.9815016525648607,0.9753102300588927,0.9662254499277143,0.9746276184285532,0.9725318731829392,0.9862759407512027,0.9854949220362692,0.9901620844410435,0.9871828335292162,0.9812568903665432,0.9891920513393134,0.9876568960198893,0.9834711651168092,0.9795337389928723,0.9720930546052905,0.9704239602478725,0.9758114951315809,0.9806896427370945,0.9789735068622791,0.9883505576392482,0.9772082274374384,0.9685161667893244,0.9706383334265852,0.9683061886977264,0.9687548153961372,0.9686353795481988,0.9571719008637155,0.9736204717646586,0.9632956232572885,0.9724763542417211,0.9611078562087092,0.9526515398189181,0.9386902142250055,0.9167529532404113,0.9032730379845376,0.8984182567873764,0.897494133453764,0.8907691583518692
20-Mar,0.9765483004528244,0.9837394326921631,0.9809470033772929,0.9839627816612271,0.9868830099250694,0.9789830451125962,0.9783814956237928,0.9790244884499932,0.9807132702422366,0.98436958847033,0.9856424351896901,0.9904464456401428,0.989324575116472,0.9901381941252066,0.9893342147189281,0.9868318581151692,0.987316006139283,0.9855296150691594,0.9753921025980508,0.9821038875499795,0.9809856262992664,0.986555006289174,0.9900068329160328,0.9877618179791844,0.9883960503783256,0.9891870074729116,0.9899331030067963,0.988979553677259,0.984140788156934,0.9858855256702183,0.984601486512238,0.9887710796543231,0.9893110856262118,0.9910246316663327,0.9914236718625924,0.9936205491524952,0.992144727691758,1.0,0.9688651227281688,0.9535396084147079,0.9608148653459342,0.9567230804298041,0.9748200775482284,0.9707638177951771,0.9784898882328237,0.9823881575265719,0.9825446626986887,0.9700896225302656,0.9767074530215027,0.9763974968905789,0.9766156129753267,0.9633544543165334,0.9496089819724189,0.9626920795600863,0.96258875120819,0.9777601170590884,0.974842854530586,0.9847005578690516,0.9803869448387177,0.9732755715817293,0.9816513188169059,0.9787939463842578,0.9710424735548943,0.9654284545893006,0.9581859399064853,0.9567144526713453,0.9679938036245971,0.9766138629266382,0.9686526314635481,0.9797748048676581,0.9667747968436009,0.9547113521716837,0.9571141454383236,0.9540000400075276,0.9521094305768466,0.9534654437281075,0.9423845178703958,0.9608163901266907,0.9540368545374175,0.9682628332318882,0.9477257648981184,0.9389122997878341,0.926012801709525,0.9007272585843594,0.8880884320543666,0.8842613289109508,0.8801157507936775,0.8700981034277332
20-Jul,0.9191964223671802,0.9335599634948123,0.9338715603813506,0.9419806951821983,0.9493995904000087,0.9375611781706042,0.9411380806575049,0.9406025665987874,0.9412856396124474,0.9475191168808631,0.952021966140743,0.9483200962992622,0.943859827055896,0.9450219081132415,0.9464653889867672,0.9416085056289301,0.9501470599608524,0.9451675444868377,0.9294459965611241,0.9482307919206912,0.9486775149576934,0.9537308848210212,0.9565786602384522,0.9479726572691793,0.9424093699007515,0.9474699847707907,0.9482478446034127,0.9551789937741634,0.9469669590729354,0.946240391019076,0.9474177275921859,0.9532796884451064,0.9620163514790516,0.9613579283045267,0.9656128445158194,0.9592474966004431,0.958011053211975,0.9688651227281688,1.0,0.9912877742728927,0.9922227437653258,0.9920169368210805,0.9924421042048877,0.9927150544221242,0.984250686810896,0.9803928660080113,0.9722817487154486,0.9693528287352623,0.9689939709478402,0.9680610809926965,0.9688512261183431,0.9513238737555857,0.9415345117225364,0.9577628948939897,0.9640433918627349,0.9676281747770801,0.9581152667144884,0.9595989100409906,0.9628757177684388,0.9626297159364949,0.9608201642838109,0.9641033705464531,0.9584740343204544,0.9569287600063504,0.9608726387843537,0.9616920931979248,0.9756024944834751,0.9817255916841069,0.9733119729779217,0.9710706053648194,0.9694617103473734,0.9619461040625142,0.9614166614062265,0.9632876119345857,0.9632072302794998,0.9614027638250251,0.9611706769694853,0.9677777712708736,0.9698056295472052,0.9784084618366053,0.9593447907155127,0.9550203696447063,0.9494813196125247,0.9342461957180316,0.9245001755893426,0.9230720856374698,0.9212552135855253,0.9099681173519872
20-Aug,0.9010969517619413,0.9189815289328254,0.9223391362086049,0.9321131279924516,0.9395554368664164,0.9280274349967416,0.9362577734833875,0.9361189214690971,0.9331639224350681,0.9388968306569827,0.9410197822370511,0.9317567443229828,0.9281155588427504,0.9281577479023093,0.9314344775008593,0.9251229402760069,0.9359049127777653,0.9342075217317809,0.9214095132406825,0.9386466876754134,0.9381735712260401,0.9388591977634013,0.9404912127455057,0.9324283874182585,0.9250319238715908,0.9276273878116487,0.9318042360123124,0.9365009827921237,0.9285034112143478,0.9303490728335629,0.9353201541467403,0.9422791150933011,0.9528101775924108,0.9503335448598137,0.954789491265918,0.9453317303821073,0.9448796184307042,0.9535396084147079,0.9912877742728927,1.0,0.9949061469826493,0.9957940649906063,0.9883701069268133,0.984658439850698,0.9757555607755342,0.9709081926171709,0.9681988738459242,0.9672593216351465,0.9644709255280199,0.965821026444295,0.967050223097794,0.9531776296759386,0.9425180725854894,0.9583005044068507,0.9631789373202281,0.9618596170070418,0.9516581809319464,0.9512990693652383,0.9553480012390422,0.9566257201155017,0.953063702640299,0.9568084689411518,0.953457358041151,0.9569762680170116,0.9590142557683281,0.9595599942299063,0.9697999526300485,0.9742880881704867,0.9652932009304326,0.9593235799388927,0.9579226071545203,0.9534477651206441,0.9541056409832475,0.9582367711084656,0.9567116507631536,0.9592130585910168,0.9555111339745386,0.9593563672894145,0.960382865424268,0.9633116840914581,0.9479504660541392,0.9437028004054502,0.9391786248738948,0.9297100326322595,0.9212547584609754,0.9215992911214053,0.9262679792887294,0.9220869891936986
20-Sep,0.9118791041127359,0.9305987964948139,0.9335887853323247,0.9429462429281171,0.9491860013521544,0.9422780155126619,0.9470471725581058,0.9446359490560885,0.9446633163764815,0.9480443809618609,0.9504009525820577,0.9419119141510499,0.9377534061335996,0.9389660440780989,0.9418148567458517,0.9363874629127954,0.9469675398238014,0.9443415803613583,0.9313848076064287,0.950852107784842,0.9500118058253572,0.949919104199822,0.9501856983610446,0.9412727066568496,0.934209446460638,0.9371344468149346,0.941885551940244,0.9472956570093292,0.9377837094787317,0.9393043067912721,0.9442733719672789,0.9522919878158431,0.962637768202346,0.959647707301504,0.9625830946891574,0.9542115492953943,0.9538328030601262,0.9608148653459342,0.9922227437653258,0.9949061469826493,1.0,0.9957798128403483,0.9912090235118687,0.9837875023279902,0.9731809491176264,0.9699704159840702,0.9709918254198816,0.9695640746428489,0.9716601030324539,0.9753407864055955,0.9764400040243917,0.9635185993520167,0.9561289398345937,0.9696074945687648,0.9745373030689947,0.9705276034433002,0.963141024336096,0.9621372848821398,0.9673560822516513,0.9683733969844519,0.9643891880525243,0.9683708531143688,0.9644296299599061,0.9660093319191253,0.9701673667485105,0.9704526376665611,0.9796139196851311,0.981488155681333,0.9750999292675331,0.9696874126947608,0.9702582867351497,0.9663429710800453,0.9671656632146698,0.9693442277251425,0.9649192635805304,0.9694772662698987,0.9668249366016591,0.9696862676522695,0.9698370622254923,0.971518415611165,0.960080046264212,0.9573283463363272,0.9542492571863138,0.9447010233782102,0.9377137680250007,0.9376707974617596,0.940322654481213,0.9359874065570521
20-Oct,0.9070964151043704,0.9240120148662432,0.9267786744590258,0.9340862624614988,0.9423637141844019,0.9330539471991218,0.9360757917499241,0.9356887971575648,0.9344858054676588,0.9401347999151122,0.9432106161346497,0.9361919205368027,0.9299139800946461,0.9311783595933812,0.9354087489548455,0.9312435941904634,0.9406897171867236,0.9357798052189243,0.9208690922025563,0.9407345527595186,0.9405227468999741,0.9408831213009216,0.944396426073621,0.9359668896861582,0.9275645143107131,0.9310854617797895,0.9359405117137026,0.9444080742533721,0.9347930127156093,0.9364655251639027,0.9369488300874378,0.9421523317540053,0.9559387345623785,0.9510125132271953,0.9569934273772956,0.9466089950460665,0.9486090137470203,0.9567230804298041,0.9920169368210805,0.9957940649906063,0.9957798128403483,1.0,0.9938681160344108,0.989444248993965,0.9774912487206416,0.9751448802989456,0.973586292351106,0.9736551553643531,0.9722937066475232,0.9727570882528379,0.9726635697228617,0.9578108407847643,0.9494439011728256,0.9625402492440989,0.9679682448701523,0.9663982075146321,0.9573579463193084,0.9534192873812131,0.9588746609777653,0.9608047004090954,0.9564466530916107,0.961015949883511,0.9563394493501737,0.9588638235409497,0.9627694689683575,0.9623587864119579,0.9723437503626626,0.9760671731341287,0.970145236915119,0.9619281725469948,0.9629783037098115,0.960000843580951,0.9608734293970418,0.9636556519489227,0.961791772633268,0.9636833869010168,0.9615736894770454,0.9657862952974089,0.9681283678662466,0.9683577954383432,0.9572235020364007,0.952240194592782,0.9481620489227748,0.9383329731640357,0.93087175715802,0.9307591656390262,0.9331398332618,0.9268031662634015
20-Nov,0.9343273408835546,0.9477369849956822,0.9483348846023173,0.9539957940909003,0.9603934437687622,0.9498599157652293,0.9508341302040423,0.9516905798034712,0.9517996198001692,0.958859181858076,0.9624587020737996,0.9586290124321664,0.9534527800313922,0.9546855253390845,0.9578882250293669,0.9547390247117055,0.960308658241246,0.9558821339707154,0.9411667948632716,0.9573452635138898,0.9572295372532582,0.9597969922329456,0.9648797856243613,0.9580919259291447,0.9522072061543313,0.9551340587251164,0.958806249394045,0.9666205765146724,0.9586415341204287,0.9606390048381428,0.958478220112627,0.9615998231996805,0.9720619083818739,0.96937780635246,0.9737337353610872,0.9665792672023731,0.9686946774557824,0.9748200775482284,0.9924421042048877,0.9883701069268133,0.9912090235118687,0.9938681160344108,1.0,0.9949464695113073,0.9890441902151589,0.9886052304376688,0.9863526011062208,0.9837356979386421,0.9836760895677819,0.9808675187133576,0.9799471263917227,0.9644005156589092,0.9548945696992772,0.9672183452075759,0.9711705078398415,0.9765740455691005,0.9682243051082908,0.9670757351913157,0.9700804772813824,0.9691841372272988,0.9689654976406717,0.9715929500529293,0.9654579409033297,0.96586521642323,0.9672918996138105,0.9669905239912368,0.9780051414161254,0.9833127486667905,0.977520846643993,0.9738181649386871,0.9707633951773952,0.9646062336749383,0.9661373304847839,0.9672206582095807,0.966285667184159,0.966523086239092,0.9635869497425478,0.9721731069504437,0.9728594989934558,0.9785188724949343,0.9644523445237019,0.9565037419354693,0.949612556940101,0.9334973933364071,0.9228100917863812,0.9213459867857177,0.9217775693561511,0.9126438360174657
20-Dec,0.9312551544378715,0.9418036715636382,0.9417919170426732,0.9464405112325212,0.9545718429907978,0.9380671460371771,0.9404763326167557,0.9437759171601409,0.9420935328680851,0.9511926514777136,0.9559902095423267,0.9538857294162852,0.9477231208171865,0.9482634433910426,0.9517118241994503,0.9482969351160543,0.9539756988655329,0.9481437369329008,0.9313079455743146,0.9467096722326093,0.9481448344051903,0.953823309050669,0.9604670648770933,0.954078129826416,0.9490758136344601,0.9522186355771182,0.9547289908954099,0.9624086016441082,0.9553892008160529,0.956194238077931,0.951900830353264,0.9535909086044783,0.9636894087696773,0.9615358714913779,0.968274645448847,0.9617124411574757,0.9640751425175501,0.9707638177951771,0.9927150544221242,0.984658439850698,0.9837875023279902,0.989444248993965,0.9949464695113073,1.0,0.9924104601716593,0.991461442023088,0.9823514161717084,0.9792578818166322,0.9761653371474932,0.9707996994660371,0.9704662533199383,0.9525193291093256,0.940303922666187,0.9542328134661985,0.9595469772326105,0.9693198183506598,0.9587412152348438,0.9588764300643519,0.9609727348243836,0.9605714710640663,0.9605156612059169,0.9631360102519373,0.9567459094049682,0.9567561856956728,0.9571835927496025,0.9564561155714091,0.9703992066553528,0.9791083316204405,0.9719445383385334,0.9686026753052727,0.964419210907982,0.9567959612924857,0.9568692332740657,0.9586474107502743,0.9629690108285224,0.9590025383713984,0.956176999646645,0.9668289324679828,0.9691101055139962,0.9777021505139196,0.958932100699193,0.9500675564245168,0.9411940127652333,0.9227062447592328,0.9105220412310371,0.9078122188210256,0.9066914276424499,0.8940558178240606
